timestamp_us,acceleration,capacitance
1411524,10,1662733
1412740,12,1662733
1413955,7,1662733
1415169,2,1662733
1416385,0,1662733
1417600,0,1662733
1418816,6,1662733
1420031,13,1662733
1421246,13,1664634
1422461,5,1664634
1423677,7,1664634
1424891,4,1664634
1426106,6,1664634
1427322,4,1664634
1428537,3,1664634
1429752,7,1664634
1430967,8,1664634
1439473,7,1664634
1440689,8,1664634
1441904,2,1664634
1443119,1,1662630
1444334,-2,1662630
1445550,3,1662630
1446765,9,1662630
1447980,11,1662630
1449195,9,1662630
1450410,11,1662630
1451626,6,1662630
1452841,6,1662630
1454056,4,1668283
1455271,1,1668283
1456486,5,1668283
1457702,8,1668283
1458917,5,1668283
1460132,5,1668283
1461348,3,1668283
1462562,3,1668283
1463777,7,1668283
1464993,16,1660317
1466208,11,1660317
1467424,9,1660317
1468639,2,1660317
1469853,-4,1660317
1471069,-1,1660317
1472284,2,1660317
1473499,7,1660317
1474714,20,1660317
1475929,18,1671315
1477145,21,1671315
1478360,19,1671315
1479575,4,1671315
1480791,-12,1671315
1482005,-16,1671315
1483221,-12,1671315
1484436,3,1671315
1485651,19,1671315
1486867,27,1678972
1488081,21,1678972
1489297,7,1678972
1490512,-4,1678972
1491728,-15,1678972
1492943,-10,1678972
1494157,0,1678972
1495372,14,1678972
1496588,22,1678972
1497803,26,1669773
1499018,11,1669773
1500234,2,1669773
1501449,-10,1669773
1502664,-12,1669773
1503879,0,1669773
1505094,18,1669773
1506309,23,1669773
1507524,17,1669773
1508740,9,1667615
1509955,1,1667615
1511170,-3,1667615
1512385,-3,1667615
1513601,0,1667615
1514815,4,1667615
1516030,6,1667615
1524537,11,1667615
1525751,10,1667615
1526967,8,1667615
1528182,7,1667615
1529397,5,1667615
1530612,3,1669002
1531827,4,1669259
1533042,5,1669259
1534258,1,1669259
1535473,3,1669259
1536688,4,1669259
1537904,8,1669259
1539118,5,1669259
1540333,5,1669259
1541549,2,1669259
1542763,-1,1672908
1543979,3,1672908
1545193,3,1672908
1546409,5,1672908
1547624,5,1672908
1548839,2,1672908
1550054,4,1672908
1551269,5,1672908
1552485,7,1672908
1553700,3,1677636
1554915,-1,1677636
1556130,-3,1677636
1557346,1,1677636
1558561,6,1677636
1559775,8,1677636
1560991,6,1677636
1562206,8,1677636
1563422,7,1677636
1564636,6,1660934
