timestamp_us,acceleration,capacitance
45867648,30,0
45868859,25,0
45870071,29,0
45871284,29,0
45872496,27,0
45873709,31,0
45874921,30,0
45876134,30,0
45877346,32,0
45878558,31,0
45879771,21,0
45880983,31,0
45882195,28,0
45883407,31,0
45884620,29,0
45885832,29,0
45887044,32,0
45888256,32,0
45889469,30,0
45890681,25,0
45891893,31,0
45893105,26,0
45894318,33,0
45895530,30,0
45896742,28,0
45897955,28,0
45899167,29,0
45900379,31,0
45907653,24,0
45908865,30,0
45910078,30,0
45911291,29,0
45912502,24,0
45913715,30,0
45914928,33,0
45916140,30,0
45917352,31,0
45918564,30,0
45919776,28,0
45920988,28,0
45922201,30,0
45923413,26,0
45924626,25,0
45925838,30,0
45927050,30,0
45928262,28,0
45929474,28,0
45930688,28,0
45931900,30,0
45933112,30,0
45934324,24,0
45935537,31,0
45936748,29,0
45937962,30,0
45939173,28,0
45940385,29,0
45941598,28,0
45942810,30,0
45944023,29,0
45945235,25,0
45946447,31,0
45947660,31,0
45948872,30,0
45950084,28,0
45951296,31,0
45952509,28,0
45953721,29,0
45954933,31,0
45956146,23,0
45957359,25,0
45958570,26,0
45959783,21,0
45960995,25,0
45962207,28,0
45963420,24,0
45964632,24,0
45965845,25,0
45967057,23,0
45968270,26,0
45969481,23,0
45970694,26,0
45971906,25,0
45973119,21,0
45974331,19,0
45975543,25,0
45976756,29,0
45977968,24,0
45979181,25,0
45980393,25,0
45981605,23,0
45982817,23,0
45984030,31,0
45991304,27,0
45992517,29,0
45993728,27,0
45994942,31,0
45996153,30,0
45997365,32,0
45998578,30,0
45999791,19,0
46001003,24,0
46002215,25,0
46003428,21,0
46004639,27,0
46005852,27,0
46007064,24,0
46008277,25,0
46009489,24,0
46010701,28,0
46011915,26,0
46013127,22,0
46014339,24,0
46015552,25,0
46016764,23,0
46017976,26,0
46019189,24,0
46020401,24,0
46021613,21,0
46022826,22,0
46024038,25,0
46025251,25,0
46026463,23,0
46027675,26,0
46028888,24,0
46030100,22,0
46031312,24,0
46032525,23,0
46033737,23,0
46034950,28,0
46036161,30,0
46037374,30,0
46038586,30,0
46039799,28,0
46041011,32,0
46042223,30,0
46043436,24,0
46044649,25,0
46045860,29,0
46047073,29,0
46048286,31,0
46049498,27,0
46050710,31,0
46051923,28,0
46053134,29,0
46054347,31,0
46055560,28,0
46056771,27,0
46057984,30,0
46059196,30,0
46060409,32,0
46061621,31,0
46062833,29,0
46064046,27,0
46065258,32,0
46066471,23,0
46067683,32,0
46076169,30,0
46077382,26,0
46078594,29,0
46079807,29,0
46081019,31,0
46082231,29,0
46083444,32,0
46084657,33,0
46085868,30,0
46087081,30,0
46088294,23,0
46089506,30,0
46090719,32,0
46091931,28,0
46093142,30,0
46094355,32,0
46095567,31,0
46096780,28,0
46097992,32,0
46099205,30,0
46100418,29,0
46101630,28,0
46102842,32,0
46104055,30,0
46105267,30,0
46106479,29,0
46107692,30,0
46108904,32,0
46110117,28,0
46111330,31,0
46112542,31,0
46113755,31,0
46114967,31,0
46116179,30,0
46117392,31,0
46118604,29,0
46119817,29,0
46121029,25,0
46122241,31,0
46123454,30,0
46124666,31,0
46125879,30,0
46127091,29,0
46128303,29,0
46129515,29,0
46130727,28,0
46131940,26,0
46133152,29,0
46134365,29,0
46135578,31,0
46136790,26,0
46138002,29,0
46139214,28,0
46140426,30,0
46141639,30,0
46142851,25,0
46144064,25,0
46145276,24,0
46146489,22,0
46147701,26,0
46148914,26,0
46150126,24,0
46151338,21,0
46152550,27,0
46161036,31,0
46162249,31,0
46163462,31,0
46164673,21,0
46165886,26,0
46167098,23,0
46168310,25,0
46169523,26,0
